"rowid";"hr";"date";"median_t";"mean";"min";"max"
"3197";11;2020-05-09;39.44;39.7591666666667;37.1;42.73
"3198";11;2020-05-10;41.695;41.742;40.05;44.02
"3199";11;2020-05-11;43.3;43.1631666666667;41.04;44.8
"3200";11;2020-05-12;39.99;41.540625;35.9;46.5
"3201";11;2020-05-13;39.26;39.9100277777778;33.87;46.57
"3202";11;2020-05-14;44.15;42.4442416452442;32.5;54.47
"3203";11;2020-05-15;46.79;44.5992777777778;35.87;56.16
"3204";11;2020-05-16;47.765;45.6199166666667;37.19;57.01
"3205";11;2020-05-17;48.425;46.8416388888889;37.37;59.06
"3206";11;2020-05-18;52.18;49.1743055555556;38.5;60.17
"3207";11;2020-05-19;50.425;48.1615833333333;39.3;56.69
"3208";11;2020-05-20;47.76;47.5710333333333;38.41;58.44
"3209";11;2020-05-21;47.715;47.3964666666667;39.36;57.29
"3210";11;2020-05-22;48.855;48.69875;39.15;58.04
"3211";11;2020-05-23;52.58;50.5127083333333;37.75;60.72
"3212";11;2020-05-24;50.11;47.8585833333333;37.43;58.13
"3213";11;2020-05-25;47.79;46.3609583333333;37.68;56.16
"3214";11;2020-05-26;37.295;37.2928333333333;36;38.55
"3215";11;2020-05-27;41.95;41.8803333333333;40.69;43.45
"3216";11;2020-05-28;45.31;45.5373333333333;41.21;49.4
"3217";11;2020-05-29;44.875;45.0076666666667;43.33;47.53
"3218";11;2020-05-30;44.375;44.2941666666667;42.95;45.41
"3219";11;2020-05-31;45.515;45.44275;41.31;50.11
"3220";11;2020-06-01;43.295;44.5995;40.89;49.37
"3221";11;2020-06-02;46.135;45.7781666666667;40.84;49.87
"3222";11;2020-06-03;42.52;43.1967088607595;39.12;48.1
"3223";11;2020-06-04;45.555;45.66575;41.12;50.96
"3224";11;2020-06-05;52.02;52.1966666666667;49.76;56.03
"3225";11;2020-06-10;42.49;42.5236666666667;41.2;44.13
"3226";11;2020-06-11;55.74;53.1108333333333;42.76;63.3
"3227";11;2020-06-12;53.01;50.3361111111111;40.63;59.12
"3228";11;2020-06-13;52.845;49.7667777777778;40.38;58.61
"3229";11;2020-06-14;44.18;47.624;41.39;59.75
"3230";11;2020-06-15;46.965;47.9705;39.93;57.27
"3231";11;2020-06-16;45.755;45.7959166666667;32.8;58.15
"3232";11;2020-06-17;47.47;46.709125;36.82;59.04
"3233";11;2020-06-18;45.445;45.3240416666667;36.49;57.53
"3234";11;2020-06-19;44.785;45.30125;35.17;57.13
"3235";11;2020-06-20;45.43;45.5576666666667;33.97;57.42
"3236";11;2020-06-21;46.94;45.7327243589744;32.53;61.22
"3237";11;2020-06-22;53.95;50.0544444444444;33.45;61.55
"3238";11;2020-06-23;50.775;48.4246666666667;36.3;65.65
"3239";11;2020-06-24;55.57;50.8935398230089;31.61;68.69
"3240";11;2020-06-25;57.505;53.876625;35.5;69.19
"3241";11;2020-06-26;55.485;51.6967916666667;34.91;64.26
"3242";11;2020-06-27;54.465;54.2515833333333;47.52;60.44
"3243";11;2020-06-28;54.51;54.4772623574144;46.16;59.44
"3244";11;2020-06-29;52.39;48.4627222222222;28.01;60.25
"3245";11;2020-06-30;54.74;50.4893666666667;35.49;60.02
"3246";11;2020-07-01;55.025;51.3615333333333;34.61;65.6
"3247";11;2020-07-02;54.41;49.9718;30.94;67.1
"3248";11;2020-07-03;45.89;43.6037;26.62;67.13
"3249";11;2020-07-04;46.545;42.8433;26.32;60.55
"3250";11;2020-07-05;55.06;45.9547777777778;25.97;59.17
"3251";11;2020-07-06;59.2;59.326;54.31;68.58
"3252";11;2020-07-07;55.16;55.4840555555556;50.75;62.52
"3253";11;2020-07-08;58.84;59.3873888888889;52.87;69.07
"3254";11;2020-07-09;55.615;51.9117222222222;38.14;67.26
"3255";11;2020-07-10;57.15;48.5139444444444;28;64.96
"3256";11;2020-07-11;57.98;50.8668333333333;28.1;69.53
"3257";11;2020-07-12;54.28;54.36025;51.01;59.71
"3258";11;2020-07-13;54.205;54.1694166666667;50.2;57.49
"3259";11;2020-07-14;58.43;58.9161666666667;52.87;67.82
"3260";11;2020-07-15;59.015;59.0908333333333;56.19;62.75
"3261";11;2020-07-16;66.24;66.7408333333333;62.65;70.95
"3262";11;2020-07-17;64.915;64.7776666666667;60.14;69.47
"3263";11;2020-07-18;68.045;67.742;62.42;71.17
"3264";12;2017-06-07;19.041;19.02865;18.084;19.722
"3265";12;2017-06-08;21.0725;21.4270833333333;20.632;22.643
"3266";12;2017-06-09;31.0565;31.1231166666667;30.274;32.33
"3267";12;2017-06-10;25.256;25.1606666666667;23.959;26.209
"3268";12;2018-03-15;37.4315;38.7715166666667;34.267;47.872
"3269";12;2018-03-16;45.549;44.5209745547074;34.156;55.428
"3270";12;2018-03-17;42.681;42.3614257575758;31.903;53.878
"3271";12;2018-03-18;38.494;38.2166988636364;29.267;47.046
"3272";12;2018-03-19;38.067;37.6893221830986;29.249;47.425
"3273";12;2018-03-20;40.0555;39.8383859649123;27.38;50.363
"3274";12;2018-03-21;41.474;41.1152791666667;29.114;51.935
"3275";12;2018-03-22;43.433;42.6617375;31.066;51.677
"3276";12;2018-03-23;44.3725;44.1085280701754;29.597;55.871
"3277";12;2018-03-24;46.5605;46.2863184210526;33.221;57.96
"3278";12;2018-03-25;48.603;48.0767938596491;34.33;58.37
"3279";12;2018-03-26;45.046;44.4461038186158;34.34;56.159
"3280";12;2018-03-27;40.623;40.7477364583333;33.731;51.787
"3281";12;2018-03-28;42.8935;42.5068266666667;34.983;54.339
"3282";12;2018-03-29;47.234;46.9127735849057;41.632;51.621
"3283";12;2018-06-07;57.3685;56.7725916666667;51.276;63.264
"3284";12;2018-06-08;59.596;59.8165166666667;54.373;65.473
"3285";12;2018-06-09;55.8535;57.1772;52.474;62.754
"3286";12;2018-06-10;53.965;55.0006055555556;48.713;61.662
"3287";12;2018-06-11;53.097;53.2268722222222;48.112;58.127
"3288";12;2018-06-12;49.1755;49.3583277777778;39.13;58.787
"3289";12;2018-06-13;51.4245;50.8735976190476;40.875;59.379
"3290";12;2018-06-14;52.0075;51.4317404761905;41.79;60.3
"3291";12;2018-06-15;51.549;50.7266404761905;41.902;56.561
"3292";12;2018-06-16;49.0055;48.0311777777778;40.8;52.672
"3293";12;2018-06-17;49.183;48.2266511111111;39.693;53.675
"3294";12;2018-06-18;54.026;51.1562444444444;34.837;62.317
"3295";12;2018-06-19;53.266;50.8036473684211;31.788;63.423
"3296";12;2018-06-20;54.7835;53.6780877192982;45.248;61.884
"3297";12;2018-06-21;53.264;51.5767705882353;41.423;57.615
"3298";12;2018-06-22;49.24;48.6068649122807;40.379;55.257
"3299";12;2018-06-23;51.955;50.5383803921569;42.54;56.66
"3300";12;2018-06-24;51.264;49.2048843137255;38.383;57.432
"3301";12;2018-06-25;50.0525;48.2037666666667;38.914;55.714
"3302";12;2018-06-26;49.9975;47.402625;31.728;56.116
"3303";12;2018-06-27;52.484;48.7063238095238;32.102;58.613
"3304";12;2018-06-28;51.635;51.22475;34.228;63.294
"3305";12;2018-06-29;50.528;51.2001055555556;34.841;62.454
"3306";12;2018-06-30;55.2655;55.866225;49.482;63.798
"3307";12;2018-07-01;47.423;47.6708833333333;46.389;49.802
"3308";12;2018-07-02;46.9155;46.9452166666667;45.388;48.764
"3309";12;2018-07-05;57.363;58.4004420289855;52.826;65.965
"3310";12;2018-07-06;51.9585;52.7361933333333;49.66;60.373
"3311";12;2018-07-07;54.382;55.3692266666667;49.875;65.234
"3312";12;2018-07-08;52.9345;53.4642733333333;49.593;60.756
"3313";12;2018-07-09;52.213;52.52378;48.987;59.267
"3314";12;2018-07-10;57.239;57.8221060606061;44.755;70.248
"3315";12;2018-07-11;62.3;59.4580656934307;44.711;97.897
"3316";12;2018-07-12;54.5075;54.8943121212121;44.563;68.62
"3317";12;2018-07-13;49.1;50.6485424242424;36.615;63.078
"3318";12;2018-07-14;55.936;56.9372303030303;46.785;68.513
"3319";12;2018-07-15;51.0645;52.1053095238095;46.84;60.389
"3320";12;2018-07-16;53.9065;53.7040476190476;48.757;58.402
"3321";12;2018-07-17;52.5695;51.93072;48.078;54.866
"3322";12;2018-07-18;51.7805;51.573226744186;46.589;56.615
"3323";12;2018-07-19;51.363;50.3355466666667;45.071;55.093
"3324";12;2018-07-20;54.5345;53.2134733333333;46.175;58.586
"3325";12;2018-07-21;57.9555;56.2031333333333;48.364;65.251
"3326";12;2018-07-22;53.508;53.1379765625;49.364;58.255
"3327";12;2018-07-23;55.087;54.4086666666667;48.295;60.751
"3328";12;2018-07-24;50.669;51.0737166666667;45.648;58.398
"3329";12;2018-07-25;51.9145;51.2936833333333;45.745;56.378
"3330";12;2018-07-26;46.938;46.9939696969697;45.053;49.302
"3331";12;2019-03-01;29.5358;29.8412055865922;27.1752;34.5105
"3332";12;2019-03-02;27.784;28.8290895910781;23.1725;40.4599
"3333";12;2019-03-03;32.45035;33.8530133333333;23.259;49.5255
"3334";12;2019-03-04;33.447;35.1625094944513;25.565;51.6377
"3335";12;2019-03-05;36.1073;36.6555588785047;24.8601;48.976
"3336";12;2019-03-06;39.75665;39.557825;28.5691;51.6618
"3337";12;2019-03-07;36.3328;36.7659363436123;24.7666;50.385
"3338";12;2019-03-08;37.1605;37.1090736538462;20.0589;50.829
"3339";12;2019-03-09;33.98655;34.6255225641026;21.8533;48.525
"3340";12;2019-03-10;34.0975;33.5523048076923;21.3887;44.943
"3341";12;2019-03-11;37.792;37.8652483790524;21.4742;51.509
"3342";12;2019-03-12;34.44775;34.5120052631579;21.1911;43.8966
"3343";12;2019-03-13;39.4065;38.8237517460317;22.5182;53.565
"3344";12;2019-03-14;40.81235;38.9948243650794;24.804;51.6431
"3345";12;2019-03-15;25.4903;26.3617645238095;22.4568;39.1488
"3346";12;2019-03-16;36.59065;36.1152094736842;26.4542;48.185
"3347";12;2019-03-17;29.963;30.173999559956;26.302;37.9872
"3348";12;2019-03-18;32.90565;32.1546907777778;22.7986;42.6789
"3349";12;2019-03-19;31.0765;30.8281101282051;25.0256;36.0966
"3350";12;2019-03-20;34.7308;34.3437455128205;24.6011;43.699
"3351";12;2019-03-21;40.12345;38.9678974358974;28.2113;47.3119
"3352";12;2019-03-22;34.58525;34.3432602564103;27.6852;39.7309
"3353";12;2019-03-23;29.7093;29.5589207692308;25.4796;32.927
"3354";12;2019-03-24;37.835;37.8033446153846;32.879;43.9233
"3355";12;2019-03-25;32.2474;32.2901868473896;27.8401;36.7616
"3356";12;2019-03-26;39.84975;40.0686885416667;34.5639;45.942
"3357";12;2019-03-27;31.5785;31.5310174123337;25.1218;44.4867
"3358";12;2019-03-28;26.5317;26.7275720042418;22.5289;34.4037
"3359";12;2019-03-29;38.37575;38.3162844569288;27.4262;53.3654
"3360";12;2019-03-30;34.2622;35.2505468275246;28.3288;49.9154
"3361";12;2019-03-31;43.96465;43.7875078431373;36.6814;51.4161
"3362";12;2019-04-01;45.1676;44.0044258888889;34.3797;51.1597
"3363";12;2019-04-02;43.0741;42.5757309309309;33.7975;52.1478
"3364";12;2019-04-03;32.8816;33.3912766666667;28.5104;40.3798
"3365";12;2019-04-04;47.99815;47.4824751388889;38.9272;54.2226
"3366";12;2019-04-05;50.88205;50.05272375;34.4064;59.2667
"3367";12;2019-04-06;52.1304;51.4830676388889;39.8698;59.1679
"3368";12;2019-04-07;50.93275;50.3332743589744;41.0447;57.8595
"3369";12;2019-04-08;36.11;36.3181648261759;31.947;40.7056
"3370";12;2019-04-09;18.96005;18.9838883333333;18.6063;19.37
"3371";12;2019-04-10;17.7865;17.7847566666667;17.7304;17.8426
"3372";12;2019-04-11;20.9254;20.8552583333333;19.8773;21.5623
"3373";12;2019-04-12;22.5957;22.588725;22.4835;22.6811
"3374";12;2019-04-13;21.888;21.8896383333333;21.8587;21.9174
"3375";12;2019-04-14;21.3513;21.3444233333333;21.3086;21.3647
"3376";12;2019-04-15;21.6477;21.6590566666667;21.5756;21.7599
"3377";12;2019-04-16;22.7078;22.6937516666667;22.5396;22.7666
"3378";12;2019-04-30;44.8672;44.7880379166667;37.1808;53.2693
"3379";12;2019-05-01;47.6016;46.3712926666667;35.0953;55.4536
"3380";12;2019-05-02;50.2799;48.4870335664336;37.309;55.6832
"3381";12;2019-05-03;51.4054;49.2654362030905;37.9;61.2481
"3382";12;2019-05-04;50.2;47.1525265367316;33.0819;58.4096
"3383";12;2019-05-05;51.4;50.0304585714286;33.4237;61.176
"3384";12;2019-05-06;48;47.2006213541667;34.4277;57.3521
"3385";12;2019-05-07;48;46.1442019791667;33.8616;57.758
"3386";12;2019-05-08;52.3;49.1002041025641;31.0738;62
"3387";12;2019-05-09;51.44275;48.6132391184573;34.7081;57.6
"3388";12;2019-05-10;53.05;50.4965965277778;31.413;61
"3389";12;2019-05-11;50.5;48.78945375;34.9511;58.1
"3390";12;2019-05-12;49.6862;47.46332625;34.0432;59.1359
"3391";12;2019-05-13;45;43.666951732991;32;55.499
"3392";12;2019-05-14;44.3;42.5115757692308;25.8;51.821
"3393";12;2019-05-15;46.2117;47.3893487179487;37.7522;57.763
"3394";12;2019-05-16;58.678;57.4560666666667;50.952;62.206
"3395";12;2019-05-17;60.715;59.672925;51.864;65.023
"3396";12;2019-05-18;58.6355;58.8810583333333;54.923;64.566
"3397";12;2019-05-19;52.0055;52.0190916666667;44.726;58.417
"3398";12;2019-05-20;50.9;52.8442333333333;47.637;57.763
"3399";12;2019-05-21;49.9165;50.1169416666667;43.991;56.032
"3400";12;2019-05-22;45.7205;46.5613083333333;40.787;55.555
"3401";12;2019-05-23;52.262;52.0474083333333;48.36;54.608
"3402";12;2019-05-24;58.99;58.7973583333333;55.216;61.049
"3403";12;2019-05-25;60.592;60.4248666666667;54.991;64.142
"3404";12;2019-05-28;61.081;60.6415714285714;54.563;63.608
"3405";12;2019-05-29;59.33;59.189075;53.74;64.47
"3406";12;2019-05-30;54.821;55.1466875;53.341;58.626
"3407";12;2019-05-31;53.3295;53.3480333333333;50.452;55.268
"3408";12;2019-06-01;48.6585;48.43805;45.784;50.704
"3409";12;2019-06-02;53.181;53.014128440367;46;56.3
"3410";12;2019-06-03;58;58.3933333333333;54.9;64.6
"3411";12;2019-06-04;54.85;54.7316666666667;52.4;56.9
"3412";12;2019-06-05;59;59.1683333333333;56.7;62.9
"3413";12;2019-06-06;61.15;61.4466666666667;57.9;66.5
"3414";12;2019-06-07;51.6484;51.8309318;42.233;64.5
"3415";12;2019-06-08;52.2906;51.508987948718;41.1862;64
"3416";12;2019-06-09;52.44815;51.8787254166667;41.8778;64.3456
"3417";12;2019-06-10;50.8834;51.0471706944444;40.9886;59.4243
"3418";12;2019-06-11;51.92615;51.6965551388889;43.5574;58.7273
"3419";12;2019-06-12;51.611;50.9424540740741;27.1085;70.7383
"3420";12;2019-06-13;51.9221;53.7090988888889;43.9259;70.7944
"3421";12;2019-06-14;55.9369;54.5763316666667;45.9901;64.4284
"3422";12;2019-06-15;57.26805;56.7500204166667;48.3693;65.2909
"3423";12;2019-06-16;57.30675;56.26741375;48.185;66.7142
"3424";12;2019-06-17;55.34405;54.6941329166667;47.0235;61.2134
"3425";12;2019-07-06;52.506;52.1252166666667;49.234;54.588
"3426";12;2019-07-07;55.3565;55.4777;54.044;57.245
"3427";12;2019-07-08;59.385;59.2295666666667;56.941;61.033
"3428";12;2019-07-09;58.121;58.0859666666667;56.136;59.863
"3429";12;2020-03-07;33.145;34.3049444444444;24.32;45.95
"3430";12;2020-03-08;38.725;37.3340333333333;26.57;45.08
"3431";12;2020-03-09;32.995;32.1814946296296;25.09;37.85
"3432";12;2020-03-10;35.54;34.6584225;25.75;45.197
"3433";12;2020-03-11;38.405;36.6494827272727;21.7;51.125
"3434";12;2020-03-12;36.094;35.2928123333333;23.92;52.0463
"3435";12;2020-03-13;39.005;38.3050623809524;28.23;52.4976
"3436";12;2020-03-14;34.50125;34.3300627380952;29.3515;40.7296
"3437";12;2020-03-15;38.66;37.7971826862539;23.64;52.43
"3438";12;2020-03-16;35.36095;37.1139396428571;29.1459;50.97
"3439";12;2020-03-17;35.3995;37.5673201977401;29.7387;51.7632
"3440";12;2020-03-18;35.84;38.5886315151515;30.59;55.0423
"3441";12;2020-03-24;32.58;32.3803550295858;27.39;37.65
"3442";12;2020-03-25;32.765;33.6825833333333;23.98;48.1
"3443";12;2020-03-26;38.975;38.0833;25.97;49.83
"3444";12;2020-03-27;41.945;41.10945;29.49;52.3
"3445";12;2020-03-28;40.14;39.6317773788151;31.91;45.97
"3446";12;2020-03-29;32.55;32.9062222222222;28.71;41.83
"3447";12;2020-03-30;35.475;34.3183611111111;28.19;38.7
"3448";12;2020-03-31;38.245;36.5864444444444;27.17;42.94
"3449";12;2020-04-01;45.115;42.765;28.24;51.51
"3450";12;2020-04-02;47.145;44.7390333333333;31.41;51.68
"3451";12;2020-04-03;48.9;48.9460555555556;44.61;54.67
"3452";12;2020-04-04;47.135;46.8987222222222;42.29;51.84
"3453";12;2020-04-05;46.405;46.4529444444444;43.92;50.99
"3454";12;2020-04-06;41.29;41.3118333333333;39.6;43.13
"3455";12;2020-04-07;45.955;45.8655;41.74;50.25
"3456";12;2020-04-08;52.29;51.7734444444444;45.09;56.88
"3457";12;2020-04-09;53.045;53.1241666666667;49.05;58.37
"3458";12;2020-04-10;48.585;48.3077777777778;44.81;51.85
"3459";12;2020-04-11;44.76;45.0053333333333;40.84;50.15
"3460";12;2020-04-12;45.645;45.8157777777778;41.47;50.77
"3461";12;2020-04-13;38.305;38.5481111111111;36.14;42.85
"3462";12;2020-04-14;50.935;49.5724444444444;42.39;55.28
"3463";12;2020-04-15;23.255;23.1525609756098;21.46;24.74
"3464";12;2020-04-30;42.68;42.23;39.81;43.75
"3465";12;2020-05-01;41.22;41.37375;39.47;44.22
"3466";12;2020-05-02;44.56;44.631;41.62;48.62
"3467";12;2020-05-03;46.18;45.9265;42.98;47.76
"3468";12;2020-05-04;43.34;43.7368333333333;40.63;47.35
"3469";12;2020-05-05;43.08;43.0916666666667;39.48;46.8
"3470";12;2020-05-06;44.725;44.6068333333333;40.71;48.54
"3471";12;2020-05-07;45.79;46.3393333333333;43.96;49.25
"3472";12;2020-05-08;43.28;43.7766666666667;41.89;46.97
"3473";12;2020-05-09;43.825;44.268;41.58;48.48
"3474";12;2020-05-10;45.37;45.737;42.71;49.19
"3475";12;2020-05-11;45.37;45.755;44.45;48.47
"3476";12;2020-05-12;41.06;42.0201153846154;36.07;46.5
"3477";12;2020-05-13;40.74;41.1608888888889;34.81;46.7
"3478";12;2020-05-14;48.055;46.0094907407407;34.89;57.12
"3479";12;2020-05-15;52.01;49.4951944444444;37.58;59.38
"3480";12;2020-05-16;50.94;49.0255277777778;38.84;60.44
"3481";12;2020-05-17;53.48;50.9994722222222;39.42;60.44
"3482";12;2020-05-18;55.045;52.3720277777778;39.93;62.13
"3483";12;2020-05-19;52.29;50.2420056497175;42.04;57.62
"3484";12;2020-05-20;51.07;49.5693;39.25;58.13
"3485";12;2020-05-21;51.88;50.3813780918728;40.32;58.59
"3486";12;2020-05-22;53.07;51.1342916666667;40.03;58.93
"3487";12;2020-05-23;57.2;53.5369583333333;37.78;63.29
"3488";12;2020-05-24;53.69;51.1372083333333;38.94;60.66
"3489";12;2020-05-25;51.675;49.1882916666667;38.61;57.7
"3490";12;2020-05-26;37.265;37.4038333333333;36.68;38.89
"3491";12;2020-05-27;39.505;39.7623333333333;38.76;41.76
"3492";12;2020-05-28;41.9;42.004;40.7;44.14
"3493";12;2020-05-29;42.93;43.1368333333333;41.44;46.61
"3494";12;2020-05-30;43.175;43.2796666666667;42.26;45.1
"3495";12;2020-05-31;45.43;45.4610833333333;41.79;49.29
"3496";12;2020-06-01;44.22;45.22975;41.76;50.39
"3497";12;2020-06-02;44.32;44.9414166666667;40.83;49.9
"3498";12;2020-06-03;43.76;44.1820833333333;40.5;48.77
"3499";12;2020-06-04;43.865;43.9138333333333;40.46;47.99
"3500";12;2020-06-05;51.395;51.7208333333333;49.76;56.36
"3501";12;2020-06-10;44.285;44.5198333333333;43.07;46.63
"3502";12;2020-06-11;58.055;56.1541666666667;44.71;63.66
"3503";12;2020-06-12;54.06;52.0436666666667;43.99;58.37
"3504";12;2020-06-13;56.665;53.9050555555556;43.03;65.58
"3505";12;2020-06-14;46.175;50.1658333333333;43.39;62.35
"3506";12;2020-06-15;49.65;51.7516901408451;40.79;60.4
"3507";12;2020-06-16;46.105;47.0515833333333;33.65;60.67
"3508";12;2020-06-17;47.725;47.6635416666667;33.75;62.41
"3509";12;2020-06-18;45.655;46.5695833333333;36.12;60.63
"3510";12;2020-06-19;45.51;46.3673333333333;35.01;59.65
"3511";12;2020-06-20;45.7;46.284625;32.76;60.15
"3512";12;2020-06-21;47.69;48.6425;32.74;68.3
"3513";12;2020-06-22;45.105;46.5824444444444;32.9;62.68
"3514";12;2020-06-23;46.37;47.2812222222222;35.47;66.57
"3515";12;2020-06-24;51.98;50.5526545454545;28.82;70.11
"3516";12;2020-06-25;55.965;53.27775;33.25;69.04
"3517";12;2020-06-26;54.275;52.4952916666667;33.38;69.1
"3518";12;2020-06-27;57.96;56.277625;47.82;64.54
"3519";12;2020-06-28;56.67;55.6659;48.26;62.28
"3520";12;2020-06-29;54.415;49.7922777777778;25.07;61.98
"3521";12;2020-06-30;54.285;51.215;33.87;65.16
"3522";12;2020-07-01;52.585;49.6860333333333;32.33;63.94
"3523";12;2020-07-02;49.515;45.8845666666667;30.01;63.78
"3524";12;2020-07-03;51.69;43.7872666666667;25.42;67.98
"3525";12;2020-07-04;53.995;45.0962666666667;26.38;64.9
"3526";12;2020-07-05;54.71;47.4375714285714;25.85;62.07
"3527";12;2020-07-06;58.73;59.4122777777778;53.63;71.46
"3528";12;2020-07-07;56.215;56.7310555555556;51.81;67.7
"3529";12;2020-07-08;58.98;59.7050555555556;55.71;72.17
"3530";12;2020-07-09;57.945;54.4706666666667;37.55;71.57
"3531";12;2020-07-10;57.915;50.4036111111111;28.03;69.28
"3532";12;2020-07-11;58.43;50.3557777777778;28.33;71.7
"3533";12;2020-07-12;57.5;58.1241666666667;53.32;66.55
"3534";12;2020-07-13;56.485;56.4793333333333;53.59;59.62
"3535";12;2020-07-14;61.16;61.3432743362832;46.04;69.46
"3536";12;2020-07-15;61.23;61.1638333333333;57.56;64.87
"3537";12;2020-07-16;67.725;67.558;64.38;71.27
"3538";12;2020-07-17;67.505;67.4138333333333;62.86;70.86
"3539";12;2020-07-18;69.31;68.9493333333333;62.65;72.46
"3540";13;2017-06-07;15.505;15.46085;13.153;18.043
"3541";13;2017-06-08;24.404;24.2637333333333;22.67;25.664
"3542";13;2017-06-09;33.79;33.73755;32.378;34.854
"3543";13;2017-06-10;28.047;27.8118833333333;26.296;28.802
"3544";13;2018-03-15;32.8555;33.158375;30.279;37.271
"3545";13;2018-03-16;38.797;39.3416645435244;31.057;51.075
"3546";13;2018-03-17;37.456;37.4980902777778;28.578;49.376
"3547";13;2018-03-18;35.8365;35.5735539215686;28.751;44.388
"3548";13;2018-03-19;35.6335;35.6076285714286;28.521;44.85
"3549";13;2018-03-20;37.0125;37.0414842105263;30.713;46.785
"3550";13;2018-03-21;39.0435;38.8228191666667;29.621;48.413
"3551";13;2018-03-22;41.882;41.2375891800507;31.129;49.776
"3552";13;2018-03-23;43.0765;43.2208701754386;29.498;54.072
"3553";13;2018-03-24;44.4655;44.1579894736842;33.15;57.776
"3554";13;2018-03-25;42.812;43.076602631579;35.02;55.229
"3555";13;2018-03-26;44.163;43.566627720504;35.243;54.514
